seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,1.4100994218432374,1.2692242982079527,1.259354125740734,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.13727439951791576,-1.5076384890696393,-1.5122354022833802,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.3920903288424788,0.09765741309083585,0.1279362173797047,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,-0.6666391278783103,-0.4856333339674735,-0.5671948445927224,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.13727439951791576,-0.15161213693408263,-0.050230940887518644,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1,-0.5851984004382496,0.3303089931140931,0.23716041800004323,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.8295205827584317,1.1528985081963241,1.1676825146918504,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.125056875803025,1.6780263602488188,1.5860102828975653,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.015113308357824713,0.1657910900976468,0.2851817993806157,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.6137012404433893,0.9268941161737314,0.9524087005795652,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.2774445836787656,-1.4561227820644893,-1.451351866231814,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,0.5142514200025698,-0.06852228692577646,-0.09042016684275843,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,-0.6666391278783103,0.5247392421335293,0.4403569984717056,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.30015585439803716,-1.4561227820644893,-1.489248155013179,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1.6137012404433893,0.9052907551715716,0.9750218828057221,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.1960038562387048,-0.9841724340173105,-1.0439005095790257,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.13727439951791576,-0.22473120494139212,-0.16405916541919913,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,-0.7073594915983407,-1.4993295040688086,-1.4107171509883925,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1.4508197855632678,1.4088152462219072,1.449717381901477,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,0.7178532386027215,-0.9758634490164798,-0.9866585628882925,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.3408762181180675,-0.32610082195152557,-0.2840699816746899,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,-1.2774445836787656,0.6560212051466532,0.6538134764742586,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.5142514200025698,0.2920876621102721,0.320049348007458,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,-0.2594354906780068,0.7989357471609396,0.7523637029817418,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.6137012404433893,0.9036289581714056,0.8980726513240385,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,0.7992939660427822,1.4736253292283856,1.4526309071727637,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.53304822713436,0.49027623085294714,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.2774445836787656,0.8354952811645946,0.8326945598828,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.758573602322752,-1.153675728034255,-1.1519176634310244,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2774445836787656,0.9484974771758907,0.9453233901770663,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.9621754209229036,-1.3165318340505352,-1.3602845950983982,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1.6137012404433893,1.0349109211845293,1.0541565184699944,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,-0.9109613101984924,-1.3547531650543558,-1.3948718204518948,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,-0.4223169455581282,-1.477726143066649,-1.4299704572722072,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.35136996512244845,0.12756975909382579,0.1791807192549835,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
1,-0.0965540357978854,0.4366640011247251,0.451136792155507,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.47353105628253944,-0.35933676195484804,-0.3569851034260248,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,-0.5851984004382496,1.2143849972024705,1.1574226171609594,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1,-1.2367242199587352,-0.6800635829869099,-0.666262666827661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.5729808767233588,1.3672703212177542,1.3641356085434644,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.2774445836787656,0.9850570111795457,0.9817621293899177,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,1.5322605130033284,-1.4760643460664828,-1.4553270014186706,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,-0.9109613101984924,0.6593447991469852,0.7218876665491755,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.13727439951791576,0.9933659961803764,0.8807274433906491,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1,-0.9516816739185228,1.1877962451998125,1.235729099661303,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.43281069256250915,0.5214156481331973,0.4730834929788074,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.21871512695797646,0.8122301231622688,0.779079310603285,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,1.125056875803025,0.47987072312904416,0.4854223331421444,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,1.2879383306831464,0.898643567170907,0.939785115893295,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.3286586944031769,-1.329826210051864,-1.2712731459400533,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2367242199587352,0.179085466098976,-0.09483698371704337,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4508197855632678,-0.6584602219847502,-0.6423192974117301,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1.247217966963116,-1.3132082400502028,-1.3254462947380596,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
